"id","name","price","category"
"9333","Generic Item","191","Otros"
"9334","Generic Item","58","Otros"
"9335","Generic Item","134","Otros"
"9336","Generic Item","23","Otros"
"9337","Generic Item","56","Otros"
"9338","Generic Item","133","Otros"
"9339","Generic Item","79","Otros"
"9340","Generic Item","182","Otros"
"9341","Generic Item","116","Otros"
"9342","Generic Item","158","Otros"
"9343","Generic Item","64","Otros"
"9344","Generic Item","8","Otros"
"9345","Generic Item","103","Otros"
"9346","Generic Item","29","Otros"
"9347","Generic Item","100","Otros"
"9348","Generic Item","32","Otros"
"9349","Generic Item","148","Otros"
"9350","Generic Item","37","Otros"
"9351","Generic Item","5","Otros"
"9352","Generic Item","189","Otros"
"9353","Generic Item","134","Otros"
"9354","Generic Item","12","Otros"
"9355","Generic Item","84","Otros"
"9356","Generic Item","35","Otros"
"9357","Generic Item","90","Otros"
"9358","Generic Item","125","Otros"
"9359","Generic Item","23","Otros"
"9360","Generic Item","109","Otros"
"9361","Generic Item","128","Otros"
"9362","Generic Item","81","Otros"
"9363","Generic Item","43","Otros"
"9364","Generic Item","198","Otros"
"9365","Generic Item","63","Otros"
"9366","Generic Item","170","Otros"
"9367","Generic Item","122","Otros"
"9368","Generic Item","91","Otros"
"9369","Generic Item","27","Otros"
"9370","Generic Item","100","Otros"
"9371","Generic Item","189","Otros"
"9372","Generic Item","139","Otros"
"9373","Generic Item","103","Otros"
"9374","Generic Item","107","Otros"
"9375","Generic Item","105","Otros"
"9376","Generic Item","99","Otros"
"9377","Generic Item","11","Otros"
"9378","Generic Item","19","Otros"
"9379","Generic Item","116","Otros"
"9380","Generic Item","141","Otros"
"9381","Generic Item","129","Otros"
"9382","Generic Item","100","Otros"
"9383","Generic Item","31","Otros"
"9384","Generic Item","138","Otros"
"9385","Generic Item","183","Otros"
"9386","Generic Item","24","Otros"
"9387","Generic Item","65","Otros"
"9388","Generic Item","115","Otros"
"9389","Generic Item","98","Otros"
"9390","Generic Item","22","Otros"
"9391","Generic Item","72","Otros"
"9392","Generic Item","90","Otros"
"9393","Generic Item","99","Otros"
"9394","Generic Item","48","Otros"
"9395","Generic Item","185","Otros"
"9396","Generic Item","20","Otros"
"9397","Generic Item","39","Otros"
"9398","Generic Item","139","Otros"
"9399","Generic Item","139","Otros"
"9400","Generic Item","104","Otros"
"9401","Generic Item","182","Otros"
"9402","Generic Item","12","Otros"
"9403","Generic Item","145","Otros"
"9404","Generic Item","181","Otros"
"9405","Generic Item","156","Otros"
"9406","Generic Item","120","Otros"
"9407","Generic Item","127","Otros"
"9408","Generic Item","73","Otros"
"9409","Generic Item","187","Otros"
"9410","Generic Item","125","Otros"
"9411","Generic Item","105","Otros"
"9412","Generic Item","148","Otros"
"9413","Generic Item","68","Otros"
"9414","Generic Item","33","Otros"
"9415","Generic Item","93","Otros"
"9416","Generic Item","76","Otros"
"9417","Generic Item","88","Otros"
"9418","Generic Item","142","Otros"
"9419","Generic Item","37","Otros"
"9420","Generic Item","98","Otros"
"9421","Generic Item","118","Otros"
"9422","Generic Item","17","Otros"
"9423","Generic Item","100","Otros"
"9424","Generic Item","53","Otros"
"9425","Generic Item","58","Otros"
"9426","Generic Item","192","Otros"
"9427","Generic Item","77","Otros"
"9428","Generic Item","24","Otros"
"9429","Generic Item","56","Otros"
"9430","Generic Item","149","Otros"
"9431","Generic Item","193","Otros"
"9432","Generic Item","196","Otros"
"9433","Generic Item","134","Otros"
"9434","Generic Item","53","Otros"
"9435","Generic Item","93","Otros"
"9436","Generic Item","64","Otros"
"9437","Generic Item","64","Otros"
"9438","Generic Item","6","Otros"
"9439","Generic Item","146","Otros"
"9440","Generic Item","186","Otros"
"9441","Generic Item","84","Otros"
"9442","Generic Item","99","Otros"
"9443","Generic Item","193","Otros"
"9444","Generic Item","49","Otros"
"9445","Generic Item","86","Otros"
"9446","Generic Item","123","Otros"
"9447","Generic Item","59","Otros"
"9448","Generic Item","59","Otros"
"9449","Generic Item","61","Otros"
"9450","Generic Item","16","Otros"
"9451","Generic Item","153","Otros"
"9452","Generic Item","76","Otros"
"9453","Generic Item","168","Otros"
"9454","Generic Item","82","Otros"
"9455","Generic Item","109","Otros"
"9456","Generic Item","34","Otros"
"9457","Generic Item","35","Otros"
"9458","Generic Item","22","Otros"
"9459","Generic Item","196","Otros"
"9460","Generic Item","153","Otros"
"9461","Generic Item","174","Otros"
"9462","Generic Item","19","Otros"
"9463","Generic Item","106","Otros"
"9464","Generic Item","47","Otros"
"9465","Generic Item","57","Otros"
"9466","Generic Item","192","Otros"
"9467","Generic Item","196","Otros"
"9468","Generic Item","179","Otros"
"9469","Generic Item","197","Otros"
"9470","Generic Item","62","Otros"
"9471","Generic Item","61","Otros"
"9472","Generic Item","13","Otros"
"9473","Generic Item","51","Otros"
"9474","Generic Item","152","Otros"
"9475","Generic Item","145","Otros"
"9476","Generic Item","53","Otros"
"9477","Generic Item","83","Otros"
"9478","Generic Item","184","Otros"
"9479","Generic Item","75","Otros"
"9480","Generic Item","191","Otros"
"9481","Generic Item","51","Otros"
"9482","Generic Item","143","Otros"
"9483","Generic Item","123","Otros"
"9484","Generic Item","8","Otros"
"9485","Generic Item","130","Otros"
"9486","Generic Item","18","Otros"
"9487","Generic Item","38","Otros"
"9488","Generic Item","151","Otros"
"9489","Generic Item","40","Otros"
"9490","Generic Item","122","Otros"
"9491","Generic Item","163","Otros"
"9492","Generic Item","197","Otros"
"9493","Generic Item","5","Otros"
"9494","Generic Item","162","Otros"
"9495","Generic Item","83","Otros"
"9496","Generic Item","67","Otros"
"9497","Generic Item","125","Otros"
"9498","Generic Item","78","Otros"
"9499","Generic Item","157","Otros"
"9500","Generic Item","164","Otros"
"9501","Generic Item","149","Otros"
"9502","Generic Item","41","Otros"
"9503","Generic Item","130","Otros"
"9504","Generic Item","177","Otros"
"9505","Generic Item","174","Otros"
"9506","Generic Item","113","Otros"
"9507","Generic Item","56","Otros"
"9508","Generic Item","64","Otros"
"9509","Generic Item","188","Otros"
"9510","Generic Item","159","Otros"
"9511","Generic Item","173","Otros"
"9512","Generic Item","27","Otros"
"9513","Generic Item","68","Otros"
"9514","Generic Item","164","Otros"
"9515","Generic Item","29","Otros"
"9516","Generic Item","82","Otros"
"9517","Generic Item","142","Otros"
"9518","Generic Item","94","Otros"
"9519","Generic Item","56","Otros"
"9520","Generic Item","96","Otros"
"9521","Generic Item","101","Otros"
"9522","Generic Item","156","Otros"
"9523","Generic Item","183","Otros"
"9524","Generic Item","58","Otros"
"9525","Generic Item","57","Otros"
"9526","Generic Item","195","Otros"
"9527","Generic Item","100","Otros"
"9528","Generic Item","168","Otros"
"9529","Generic Item","188","Otros"
"9530","Generic Item","78","Otros"
"9531","Generic Item","22","Otros"
"9532","Generic Item","96","Otros"
"9533","Generic Item","40","Otros"
"9534","Generic Item","165","Otros"
"9535","Generic Item","53","Otros"
"9536","Generic Item","107","Otros"
"9537","Generic Item","53","Otros"
"9538","Generic Item","122","Otros"
"9539","Generic Item","53","Otros"
"9540","Generic Item","12","Otros"
"9541","Generic Item","123","Otros"
"9542","Generic Item","170","Otros"
"9543","Generic Item","32","Otros"
"9544","Generic Item","176","Otros"
"9545","Generic Item","183","Otros"
"9546","Generic Item","76","Otros"
"9547","Generic Item","194","Otros"
"9548","Generic Item","16","Otros"
"9549","Generic Item","122","Otros"
"9550","Generic Item","136","Otros"
"9551","Generic Item","36","Otros"
"9552","Generic Item","95","Otros"
"9553","Generic Item","28","Otros"
"9554","Generic Item","96","Otros"
"9555","Generic Item","111","Otros"
"9556","Generic Item","45","Otros"
"9557","Generic Item","32","Otros"
"9558","Generic Item","167","Otros"
"9559","Generic Item","56","Otros"
"9560","Generic Item","169","Otros"
"9561","Generic Item","124","Otros"
"9562","Generic Item","136","Otros"
"9563","Generic Item","82","Otros"
"9564","Generic Item","174","Otros"
"9565","Generic Item","185","Otros"
"9566","Generic Item","130","Otros"
"9567","Generic Item","167","Otros"
"9568","Generic Item","86","Otros"
"9569","Generic Item","20","Otros"
"9570","Generic Item","92","Otros"
"9571","Generic Item","53","Otros"
"9572","Generic Item","49","Otros"
"9573","Generic Item","119","Otros"
"9574","Generic Item","34","Otros"
"9575","Generic Item","35","Otros"
"9576","Generic Item","156","Otros"
"9577","Generic Item","155","Otros"
"9578","Generic Item","187","Otros"
"9579","Generic Item","159","Otros"
"9580","Generic Item","64","Otros"
"9581","Generic Item","30","Otros"
"9582","Generic Item","161","Otros"
"9583","Generic Item","186","Otros"
"9584","Generic Item","61","Otros"
"9585","Generic Item","5","Otros"
"9586","Generic Item","135","Otros"
"9587","Generic Item","143","Otros"
"9588","Generic Item","62","Otros"
"9589","Generic Item","131","Otros"
"9590","Generic Item","57","Otros"
"9591","Generic Item","82","Otros"
"9592","Generic Item","193","Otros"
"9593","Generic Item","138","Otros"
"9594","Generic Item","13","Otros"
"9595","Generic Item","98","Otros"
"9596","Generic Item","5","Otros"
"9597","Generic Item","131","Otros"
"9598","Generic Item","176","Otros"
"9599","Generic Item","61","Otros"
"9600","Generic Item","64","Otros"
"9601","Generic Item","108","Otros"
"9602","Generic Item","12","Otros"
"9603","Generic Item","153","Otros"
"9604","Generic Item","49","Otros"
"9605","Generic Item","189","Otros"
"9606","Generic Item","187","Otros"
"9607","Generic Item","56","Otros"
"9608","Generic Item","167","Otros"
"9609","Generic Item","91","Otros"
"9610","Generic Item","105","Otros"
"9611","Generic Item","91","Otros"
"9612","Generic Item","153","Otros"
"9613","Generic Item","197","Otros"
"9614","Generic Item","174","Otros"
"9615","Generic Item","151","Otros"
"9616","Generic Item","125","Otros"
"9617","Generic Item","66","Otros"
"9618","Generic Item","184","Otros"
"9619","Generic Item","44","Otros"
"9620","Generic Item","74","Otros"
"9621","Generic Item","49","Otros"
"9622","Generic Item","94","Otros"
"9623","Generic Item","84","Otros"
"9624","Generic Item","127","Otros"
"9625","Generic Item","124","Otros"
"9626","Generic Item","35","Otros"
"9627","Generic Item","112","Otros"
"9628","Generic Item","192","Otros"
"9629","Generic Item","92","Otros"
"9630","Generic Item","44","Otros"
"9631","Generic Item","130","Otros"
"9632","Generic Item","41","Otros"
"9633","Generic Item","109","Otros"
"9634","Generic Item","115","Otros"
"9635","Generic Item","45","Otros"
"9636","Generic Item","59","Otros"
"9637","Generic Item","40","Otros"
"9638","Generic Item","191","Otros"
"9639","Generic Item","179","Otros"
"9640","Generic Item","9","Otros"
"9641","Generic Item","28","Otros"
"9642","Generic Item","137","Otros"
"9643","Generic Item","184","Otros"
"9644","Generic Item","146","Otros"
"9645","Generic Item","126","Otros"
"9646","Generic Item","116","Otros"
"9647","Generic Item","185","Otros"
"9648","Generic Item","23","Otros"
"9649","Generic Item","164","Otros"
"9650","Generic Item","156","Otros"
"9651","Generic Item","194","Otros"
"9652","Generic Item","69","Otros"
"9653","Generic Item","34","Otros"
"9654","Generic Item","77","Otros"
"9655","Generic Item","84","Otros"
"9656","Generic Item","156","Otros"
"9657","Generic Item","180","Otros"
"9658","Generic Item","187","Otros"
"9659","Generic Item","81","Otros"
"9660","Generic Item","81","Otros"
"9661","Generic Item","104","Otros"
"9662","Generic Item","196","Otros"
"9663","Generic Item","184","Otros"
"9664","Generic Item","58","Otros"
"9665","Generic Item","81","Otros"
"9666","Generic Item","154","Otros"
"9667","Generic Item","47","Otros"
"9668","Generic Item","143","Otros"
"9669","Generic Item","62","Otros"
"9670","Generic Item","74","Otros"
"9671","Generic Item","179","Otros"
"9672","Generic Item","95","Otros"
"9673","Generic Item","6","Otros"
"9674","Generic Item","79","Otros"
"9675","Generic Item","33","Otros"
"9676","Generic Item","80","Otros"
"9677","Generic Item","133","Otros"
"9678","Generic Item","151","Otros"
"9679","Generic Item","28","Otros"
"9680","Generic Item","43","Otros"
"9681","Generic Item","79","Otros"
"9682","Generic Item","6","Otros"
"9683","Generic Item","159","Otros"
"9684","Generic Item","196","Otros"
"9685","Generic Item","57","Otros"
"9686","Generic Item","6","Otros"
"9687","Generic Item","157","Otros"
"9688","Generic Item","160","Otros"
"9689","Generic Item","185","Otros"
"9690","Generic Item","99","Otros"
"9691","Generic Item","195","Otros"
"9692","Generic Item","131","Otros"
"9693","Generic Item","74","Otros"
"9694","Generic Item","41","Otros"
"9695","Generic Item","138","Otros"
"9696","Generic Item","100","Otros"
"9697","Generic Item","166","Otros"
"9698","Generic Item","75","Otros"
"9699","Generic Item","35","Otros"
"9700","Generic Item","39","Otros"
"9701","Generic Item","135","Otros"
"9702","Generic Item","114","Otros"
"9703","Generic Item","172","Otros"
"9704","Generic Item","195","Otros"
"9705","Generic Item","22","Otros"
"9706","Generic Item","111","Otros"
"9707","Generic Item","189","Otros"
"9708","Generic Item","45","Otros"
"9709","Generic Item","198","Otros"
"9710","Generic Item","122","Otros"
"9711","Generic Item","17","Otros"
"9712","Generic Item","132","Otros"
"9713","Generic Item","133","Otros"
"9714","Generic Item","48","Otros"
"9715","Generic Item","129","Otros"
"9716","Generic Item","176","Otros"
"9717","Generic Item","101","Otros"
"9718","Generic Item","77","Otros"
"9719","Generic Item","127","Otros"
"9720","Generic Item","72","Otros"
"9721","Generic Item","109","Otros"
"9722","Generic Item","77","Otros"
"9723","Generic Item","14","Otros"
"9724","Generic Item","109","Otros"
"9725","Generic Item","90","Otros"
"9726","Generic Item","5","Otros"
"9727","Generic Item","154","Otros"
"9728","Generic Item","174","Otros"
"9729","Generic Item","62","Otros"
"9730","Generic Item","100","Otros"
"9731","Generic Item","20","Otros"
"9732","Generic Item","40","Otros"
"9733","Generic Item","120","Otros"
"9734","Generic Item","88","Otros"
"9735","Generic Item","35","Otros"
"9736","Generic Item","191","Otros"
"9737","Generic Item","150","Otros"
"9738","Generic Item","189","Otros"
"9739","Generic Item","52","Otros"
"9740","Generic Item","125","Otros"
"9741","Generic Item","12","Otros"
"9742","Generic Item","120","Otros"
"9743","Generic Item","24","Otros"
"9744","Generic Item","146","Otros"
"9745","Generic Item","181","Otros"
"9746","Generic Item","113","Otros"
"9747","Generic Item","158","Otros"
"9748","Generic Item","81","Otros"
"9749","Generic Item","171","Otros"
"9750","Generic Item","52","Otros"
"9751","Generic Item","187","Otros"
"9752","Generic Item","140","Otros"
"9753","Generic Item","148","Otros"
"9754","Generic Item","165","Otros"
"9755","Generic Item","53","Otros"
"9756","Generic Item","86","Otros"
"9757","Generic Item","153","Otros"
"9758","Generic Item","117","Otros"
"9759","Generic Item","119","Otros"
"9760","Generic Item","178","Otros"
"9761","Generic Item","83","Otros"
"9762","Generic Item","21","Otros"
"9763","Generic Item","105","Otros"
"9764","Generic Item","16","Otros"
"9765","Generic Item","171","Otros"
"9766","Generic Item","196","Otros"
"9767","Generic Item","46","Otros"
"9768","Generic Item","56","Otros"
"9769","Generic Item","16","Otros"
"9770","Generic Item","176","Otros"
"9771","Generic Item","123","Otros"
"9772","Generic Item","88","Otros"
"9773","Generic Item","81","Otros"
"9774","Generic Item","8","Otros"
"9775","Generic Item","121","Otros"
"9776","Generic Item","42","Otros"
"9777","Generic Item","85","Otros"
"9778","Generic Item","182","Otros"
